label,message,cleaned
2,ICICI alert: Your KYC update. Click link to verify immediately.,icici alert kyc update click link verify immediately
1,Special festive discounts.,special festive discounts
2,Kotak alert: Your card suspended. Click link to verify immediately.,kotak alert card suspended click link verify immediately
2,HDFC alert: Your account blocked. Click link to verify immediately.,hdfc alert account blocked click link verify immediately
1,Get festival sale on groceries. Shop now.,get festival sale groceries shop
1,Get exclusive deal on clothing. Shop now.,get exclusive deal clothing shop
2,Axis alert: Your OTP expired. Click link to verify immediately.,axis alert otp expired click link verify immediately
0,"I call you later, don't have network. If urgnt, sms me.",call later dont network urgnt sms
0,"A famous quote : when you develop the ability to listen to 'anything' unconditionally without losing your temper or self confidence, it means you are ......... 'MARRIED'",famous quote develop ability listen anything unconditionally without losing temper self confidence means married
0,"Sorry, went to bed early, nightnight",sorry went bed early nightnight
0,hope things went well at 'doctors' ;) reminds me i still need 2go.did u c d little thing i left in the lounge?,hope things went well doctors reminds still need numbergodid u c little thing left lounge
1,<Forwarded from 448712404000>Please CALL 08712404000 immediately as there is an urgent message waiting for you.,forwarded numberplease call number immediately urgent message waiting
0,No message..no responce..what happend?,messageno responcewhat happend
2,HDFC alert: Your card suspended. Click link to verify immediately.,hdfc alert card suspended click link verify immediately
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
0,No plans yet. What are you doing ?,plans yet
1,Get limited offer on clothing. Shop now.,get limited offer clothing shop
1,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost Â£1.50 min MobcudB more,next month get upto number calls number ur standard network charge number activate call number c wirenumbernet numberstnumberterms poboxnumber mnumber numberuz cost numbernumber min mobcudb
1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123,email alertfrom jeri stewartsize numberkbsubject lowcost prescripiton drvgsto listen email call number
0,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;,tell friends plan valentines day lturlgt
2,ICICI alert: Your KYC update. Click link to verify immediately.,icici alert kyc update click link verify immediately
0,Hows that watch resizing,hows watch resizing
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
1,Get 50% discount on fashion. Shop now.,get number discount fashion shop
2,HDFC alert: Your card suspended. Click link to verify immediately.,hdfc alert card suspended click link verify immediately
0,So how are you really. What are you up to. How's the masters. And so on.,really hows masters
0,You were supposed to wake ME up &gt;:(,supposed wake gt
2,SBI alert: Your PAN verification. Click link to verify immediately.,sbi alert pan verification click link verify immediately
1,WIN a year supply of CDs 4 a store of ur choice worth Â£500 & enter our Â£100 Weekly draw txt MUSIC to 87066 Ts&Cs www.Ldew.com.subs16+1win150ppmx3,win year supply cds number store ur choice worth number enter number weekly draw txt music number tscs wwwldewcomsubsnumbernumberwinnumberppmxnumber
0,Omg it could snow here tonite!,omg could snow tonite
2,Your OTP will expire. Click link to verify.,otp expire click link verify
2,Kotak alert: Your account blocked. Click link to verify immediately.,kotak alert account blocked click link verify immediately
0,Your pussy is perfect!,pussy perfect
1,As a Registered Subscriber yr draw 4 a Â£100 gift voucher will b entered on receipt of a correct ans. When are the next olympics. Txt ans to 80062,registered subscriber yr draw number number gift voucher b entered receipt correct ans next olympics txt ans number
0,I think if he rule tamilnadu..then its very tough for our people.,think rule tamilnaduthen tough people
0,Did you stitch his trouser,stitch trouser
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
0,Need a coffee run tomo?Can't believe it's that time of week already,need coffee run tomocant believe time week already
0,Boy you best get yo ass out here quick,boy best get yo ass quick
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
1,"Hottest pics straight to your phone!! See me getting Wet and Wanting, just for you xx Text PICS to 89555 now! txt costs 150p textoperator g696ga 18 XxX",hottest pics straight phone see getting wet wanting xx text pics number txt costs numberp textoperator gnumberga number xxx
1,Buy Space Invaders 4 a chance 2 win orig Arcade Game console. Press 0 for Games Arcade (std WAP charge) See o2.co.uk/games 4 Terms + settings. No purchase,buy space invaders number chance number win orig arcade game console press number games arcade std wap charge see onumbercoukgames number terms settings purchase
2,Your SBI account is blocked. Update KYC now.,sbi account blocked update kyc
0,How come she can get it? Should b quite diff to guess rite...,come get b quite diff guess rite
0,Am watching house â very entertaining â am getting the whole hugh laurie thing â even with the stick â indeed especially with the stick.,watching house entertaining getting whole hugh laurie thing even stick indeed especially stick
2,Insurance expired. Renew now.,insurance expired renew
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
2,You received money. Approve UPI request.,received money approve upi request
1,Your next amazing xxx PICSFREE1 video will be sent to you enjoy! If one vid is not enough for 2day text back the keyword PICSFREE1 to get the next video.,next amazing xxx picsfreenumber video sent enjoy one vid enough numberday text back keyword picsfreenumber get next video
1,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906 ,december mobile numbermths entitled update latest colour camera mobile free call mobile update vco free number
2,ICICI alert: Your card suspended. Click link to verify immediately.,icici alert card suspended click link verify immediately
0,Hope you are having a good week. Just checking in,hope good week checking
1,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",get number lions england tone reply lionm number mono lionp number poly number go number wwwringtonescouk original n best tones numbergbp network operator rates apply
0,I think it's all still in my car,think still car
0,Delhi and chennai still silent.,delhi chennai still silent
1,"Final Chance! Claim ur Â£150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. Â£3.00 Subs 16",final chance claim ur number worth discount vouchers today text yes number savamob member offers mobile cs savamob poboxnumber mnumberuz numbernumber subs number
1,Get exclusive deal on shopping. Shop now.,get exclusive deal shopping shop
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
1,Hello. We need some posh birds and chaps to user trial prods for champneys. Can i put you down? I need your address and dob asap. Ta r,hello need posh birds chaps user trial prods champneys put need address dob asap ta r
0,"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",frnd juz wordnot merely relationshipits silent promise says wherevr whenevr forevr gudnyt dear
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
2,ICICI alert: Your account blocked. Click link to verify immediately.,icici alert account blocked click link verify immediately
2,Income tax refund ready. Click to receive.,income tax refund ready click receive
1,You have 1 new voicemail. Please call 08719181503,number new voicemail please call number
2,Axis alert: Your card suspended. Click link to verify immediately.,axis alert card suspended click link verify immediately
1,thesmszone.com lets you send free anonymous and masked messages..im sending this message from there..do you see the potential for abuse???,thesmszonecom lets send free anonymous masked messagesim sending message theredo see potential abuse
0,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?",hey guy know breathing neck get bud anyway youd able get half track usf tonight
0,"Miss ya, need ya, want ya, love ya.",miss ya need ya want ya love ya
0,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",idk keep saying youre since moved keep butting heads freedom vs responsibility im tired much shit deal im barely keeping together gets added
2,HDFC alert: Your unauthorized login. Click link to verify immediately.,hdfc alert unauthorized login click link verify immediately
2,Kotak alert: Your KYC update. Click link to verify immediately.,kotak alert kyc update click link verify immediately
2,Kotak alert: Your KYC update. Click link to verify immediately.,kotak alert kyc update click link verify immediately
1,+123 Congratulations - in this week's competition draw u have won the Â£1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm,number congratulations weeks competition draw u number prize claim call number bnumber tcsstop sms number number numberppm
0,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx,u missed u havent number much bit bored holiday want number go bak number college sad isnt itxx
1,You can donate Â£2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. Â£2.50 will be added to your next bill,donate numbernumber unicefs asian tsunami disaster support fund texting donate number numbernumber added next bill
1,Free entry in 2 a wkly comp to win FA Cup final tkts 21st May 2005. Text FA to 87121 to receive entry question(std txt rate)T&C's apply 08452810075over18's,free entry number wkly comp win fa cup final tkts numberst may number text fa number receive entry questionstd txt ratetcs apply numberovernumbers
0,"Dear,shall mail tonite.busy in the street,shall update you tonite.things are looking ok.varunnathu edukkukayee raksha ollu.but a good one in real sense.",dearshall mail tonitebusy streetshall update tonitethings looking okvarunnathu edukkukayee raksha ollubut good one real sense
2,Kotak alert: Your PAN verification. Click link to verify immediately.,kotak alert pan verification click link verify immediately
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,nokia numberi get win free auction take part send nokia number hgsuitenumbernumberlands rowwnumberjhl number
1,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",customer service announcement recently tried make delivery unable please call number reschedule refnumber
1,Call 09095350301 and send our girls into erotic ecstacy. Just 60p/min. To stop texts call 08712460324 (nat rate),call number send girls erotic ecstacy numberpmin stop texts call number nat rate
0,Oh k. . I will come tomorrow,oh k come tomorrow
2,Axis alert: Your OTP expired. Click link to verify immediately.,axis alert otp expired click link verify immediately
0,What Today-sunday..sunday is holiday..so no work..,todaysundaysunday holidayso work
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
2,SBI alert: Your card suspended. Click link to verify immediately.,sbi alert card suspended click link verify immediately
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
0,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",entered cabin pa said happy bday boss felt special askd number lunch lunch invited apartment went
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
1,Recharge now and get cashback.,recharge get cashback
0,Ok. I only ask abt e movie. U wan ktv oso?,ok ask abt e movie u wan ktv oso
0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend,lifted hopes offer money need especially end month approaches hurts studying anyways grnumber weekend
2,ICICI alert: Your KYC update. Click link to verify immediately.,icici alert kyc update click link verify immediately
0,What Today-sunday..sunday is holiday..so no work..,todaysundaysunday holidayso work
1,Reply to win Â£100 weekly! Where will the 2006 FIFA World Cup be held? Send STOP to 87239 to end service,reply win number weekly number fifa world cup held send stop number end service
1,Thanks for the Vote. Now sing along with the stars with Karaoke on your mobile. For a FREE link just reply with SING now.,thanks vote sing along stars karaoke mobile free link reply sing
1,Get cashback on shopping. Shop now.,get cashback shopping shop
0,I liked your new house,liked new house
0,Hi here. have birth at on the  to  at 8lb 7oz. Mother and baby doing brilliantly.,hi birth numberlb numberoz mother baby brilliantly
1,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,dorothykiefercom bank granite issues strongbuy explosive pick members number nasdaq symbol cdgt numbernumber per
1,"U can WIN Â£100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription",u win number music gift vouchers every week starting txt word draw number tscs wwwidewcom skillgame numberwinaweek agenumber numberppermesssubscription
2,ICICI alert: Your KYC update. Click link to verify immediately.,icici alert kyc update click link verify immediately
0,"Feb  &lt;#&gt;  is ""I LOVE U"" day. Send dis to all ur ""VALUED FRNDS"" evn me. If 3 comes back u'll gt married d person u luv! If u ignore dis u will lose ur luv 4 Evr",feb ltgt love u day send dis ur valued frnds evn number comes back ull gt married person u luv u ignore dis u lose ur luv number evr
0,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later.",actually mobile full msg work online need send ltgt sent msg wil explain u later
1,PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,private number account statement number xxxxxx shows number unredeemed points call number identifier code number expires numbernumbernumber
0,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx",sez hows u de arab boy hope u r good give love number evrynumber love ya eshxxxxxxxxxxx
1,Get limited offer on groceries. Shop now.,get limited offer groceries shop
2,Kotak alert: Your account blocked. Click link to verify immediately.,kotak alert account blocked click link verify immediately
2,Kotak alert: Your KYC update. Click link to verify immediately.,kotak alert kyc update click link verify immediately
0,Umma. Did she say anything,umma say anything
2,HDFC alert: Verify PAN details to avoid account freeze.,hdfc alert verify pan details avoid account freeze
0,His bday real is in april .,bday real april
1,PRIVATE! Your 2003 Account Statement for <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,private number account statement fone shows number unredeemed points call number identifier code number expires numbernumbernumber
0,I love your ass! Do you enjoy doggy style? :),love ass enjoy doggy style
2,Axis alert: Your OTP expired. Click link to verify immediately.,axis alert otp expired click link verify immediately
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
0,Good words.... But words may leave u in dismay many times.,good words words may leave u dismay many times
0,"Superb Thought- ""Be grateful that u dont have everything u want. That means u still have an opportunity to be happier tomorrow than u are today."":-)",superb thought grateful u dont everything u want means u still opportunity happier tomorrow u today
1,Get cashback on clothing. Shop now.,get cashback clothing shop
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasies call number numberp per min ntt ltd po box number croydon crnumber numberwb numberk
0,"Hey chief, can you give me a bell when you get this. Need to talk to you about this royal visit on the 1st june. ",hey chief give bell get need talk royal visit numberst june
2,Axis alert: Your card suspended. Click link to verify immediately.,axis alert card suspended click link verify immediately
2,SBI alert: Your unauthorized login. Click link to verify immediately.,sbi alert unauthorized login click link verify immediately
1,XMAS iscoming & ur awarded either Â£500 CD gift vouchers & free entry 2 r Â£100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription ,xmas iscoming ur awarded either number cd gift vouchers free entry number r number weekly draw txt music number tnc wwwldewcomnumberwinnumberppmxnumberagenumbersubscription
2,Axis alert: Your account blocked. Click link to verify immediately.,axis alert account blocked click link verify immediately
0,Haha... Really oh no... How? Then will they deduct your lesson tmr?,haha really oh deduct lesson tmr
2,Axis alert: Your account blocked. Click link to verify immediately.,axis alert account blocked click link verify immediately
1,Get special price on fashion. Shop now.,get special price fashion shop
1,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p,join uks horniest dogging service u sex numbernite sign follow instructions txt entry number nytecnumberanumberlpmsgnumberp
1,Get free voucher on groceries. Shop now.,get free voucher groceries shop
0,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat...",hey thk juz go accordin wat discussed yest lor except kb sun cos theres nt much lesson go attend kb sat
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1,ur cashbalance currently number pounds maximize ur cashin send go number numberpmsg cc number po box numbernumber tcrwnumber
1,Ur HMV Quiz cash-balance is currently Â£500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg,ur hmv quiz cashbalance currently number maximize ur cashin send hmvnumber number numberpmsg
2,HDFC alert: Your PAN verification. Click link to verify immediately.,hdfc alert pan verification click link verify immediately
0,Yup ok thanx...,yup ok thanx
1,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY Â£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&,hi number ibh customer loyalty offer new nokianumber mobile number txtauctiontxt wordstart nonumber get nownumbert
0,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?",actually nvm got hella cash still ltgt ish
2,HDFC alert: Your KYC update. Click link to verify immediately.,hdfc alert kyc update click link verify immediately
0,Does she usually take fifteen fucking minutes to respond to a yes or no question,usually take fifteen fucking minutes respond yes question
1,Get limited offer on clothing. Shop now.,get limited offer clothing shop
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
0,"Hello. No news on job, they are making me wait a fifth week! Yeah im up for some woozles and weasels... In exeter still, but be home about 3. ",hello news job making wait fifth week yeah im woozles weasels exeter still home number
1,You are a winner you have been specially selected to receive Â£1000 cash or a Â£2000 award. Speak to a live operator to claim call 087147123779am-7pm. Cost 10p,winner specially selected receive number cash number award speak live operator claim call numberamnumberpm cost numberp
0,Now? I'm going out 4 dinner soon..,im going number dinner soon
2,Axis alert: Your OTP expired. Click link to verify immediately.,axis alert otp expired click link verify immediately
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
1,Hurry! Sale ends today. Get 40% off.,hurry sale ends today get number
1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,nokia numberi get win free auction take part send nokia number hgsuitenumbernumberlands rowwnumberjhl number
0,Tiwary to rcb.battle between bang and kochi.,tiwary rcbbattle bang kochi
1,URGENT! We are trying to contact U. Todays draw shows that you have won a Â£2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,urgent trying contact u todays draw shows number prize guaranteed call number land line claim ynumber valid numberhrs
0,Sorry i'm not free...,sorry im free
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
1,500 free text msgs. Just text ok to 80488 and we'll credit your account,number free text msgs text ok number well credit account
0,"Uncle G, just checking up on you. Do have a rewarding month",uncle g checking rewarding month
2,Kotak alert: Your KYC update. Click link to verify immediately.,kotak alert kyc update click link verify immediately
0,"Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around",sorry light turned green meant another friend wanted ltgt worth may around
0,Lol that's different. I don't go trying to find every real life photo you ever took.,lol thats different dont go trying find every real life photo ever took
0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?",abeg make profit start using get sponsors next event
2,SBI alert: Your KYC update. Click link to verify immediately.,sbi alert kyc update click link verify immediately
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901,u secret admirer reveal thinks u r special call number opt reply reveal stop numbernumber per msg recd cust care number
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
2,SBI alert: Your OTP expired. Click link to verify immediately.,sbi alert otp expired click link verify immediately
1,"Think ur smart ? Win Â£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think ur smart win number week weekly quiz text play number nowtcs winnersclub po box number mnumber numberuz number gbpnumbernumberweek
0,Just getting back home,getting back home
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
0,Oh ok..,oh ok
1,Get limited offer on fashion. Shop now.,get limited offer fashion shop
0,Theyre doing it to lots of places. Only hospitals and medical places are safe.,theyre lots places hospitals medical places safe
2,ICICI alert: Your account blocked. Click link to verify immediately.,icici alert account blocked click link verify immediately
0,Not..tel software name..,nottel software name
0,"Cool, what time you think you can get here?",cool time think get
2,SBI alert: Your account blocked. Click link to verify immediately.,sbi alert account blocked click link verify immediately
2,Your SBI account is blocked due to suspicious activity. Update KYC immediately.,sbi account blocked due suspicious activity update kyc immediately
1,Babe: U want me dont u baby! Im nasty and have a thing 4 filthyguys. Fancy a rude time with a sexy bitch. How about we go slo n hard! Txt XXX SLO(4msgs),babe u want dont u baby im nasty thing number filthyguys fancy rude time sexy bitch go slo n hard txt xxx slonumbermsgs
2,ICICI alert: Your KYC update. Click link to verify immediately.,icici alert kyc update click link verify immediately
1,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow,want new video phonenumber anytime network mins number text five pounds per week call number reply delivery tomorrow
2,ICICI alert: Your unauthorized login. Click link to verify immediately.,icici alert unauthorized login click link verify immediately
0,Good night. Am going to sleep.,good night going sleep
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
0,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose.",fighting world easy u either win lose bt fightng somenumber close u dificult u lose u lose u win u still lose
1,Ur balance is now Â£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,ur balance number ur next question sang uptown girl numbers number answer txt ur answer number good luck
2,SBI alert: Your card suspended. Click link to verify immediately.,sbi alert card suspended click link verify immediately
1,SMS AUCTION - A BRAND NEW Nokia 7250 is up 4 auction today! Auction is FREE 2 join & take part! Txt NOKIA to 86021 now!,sms auction brand new nokia number number auction today auction free number join take part txt nokia number
1,Get special price on groceries. Shop now.,get special price groceries shop
2,Payment failed. Update bank details.,payment failed update bank details
0,Oh god..taken the teeth?is it paining,oh godtaken teethis paining
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,HDFC alert: Your account blocked. Click link to verify immediately.,hdfc alert account blocked click link verify immediately
2,Your debit card is blocked. Update details now.,debit card blocked update details
1,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,number nokia tone number ur mob every week txt nok number numberst tone free get txtin tell ur friends numberptone number reply hl numberinfo
1,Get festival sale on fashion. Shop now.,get festival sale fashion shop
0,Thanx u darlin!im cool thanx. A few bday drinks 2 nite. 2morrow off! Take care c u soon.xxx,thanx u darlinim cool thanx bday drinks number nite numbermorrow take care c u soonxxx
1,"Think ur smart ? Win Â£200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",think ur smart win number week weekly quiz text play number nowtcs winnersclub po box number mnumber numberuz number gbpnumbernumberweek
2,Axis alert: Your KYC update. Click link to verify immediately.,axis alert kyc update click link verify immediately
0,Hiya. How was last night? I've been naughty and bought myself clothes and very little ... Ready for more shopping tho! What kind of time do you wanna meet?,hiya last night ive naughty bought clothes little ready shopping tho kind time wanna meet
0,I dont thnk its a wrong calling between us,dont thnk wrong calling us
1,"Urgent! Please call 0906346330. Your ABTA complimentary 4* Spanish Holiday or Â£10,000 cash await collection SAE T&Cs BOX 47 PO19 2EZ 150ppm 18+",urgent please call number abta complimentary number spanish holiday numbernumber cash await collection sae tcs box number ponumber numberez numberppm number
0,"Sorry, I'll call later",sorry ill call later
2,HDFC alert: Your account blocked. Click link to verify immediately.,hdfc alert account blocked click link verify immediately
2,Gas subsidy pending. Update details.,gas subsidy pending update details
1,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.,want new nokia numberi colour phone deliveredtomorrow number free minutes mobile number free texts free camcorder reply call number
2,Kotak alert: Your card suspended. Click link to verify immediately.,kotak alert card suspended click link verify immediately
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
1,Get cashback on mobile. Shop now.,get cashback mobile shop
0,Good morning princess! How are you?,good morning princess
2,Axis alert: Your unauthorized login. Click link to verify immediately.,axis alert unauthorized login click link verify immediately
0,Dont know you bring some food,dont know bring food
1,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",welcome select onumber service added benefits call specially trained advisors free mobile dialling number
0,I've reached already.,ive reached already
0,If you're thinking of lifting me one then no.,youre thinking lifting one
1,Get limited offer on shopping. Shop now.,get limited offer shopping shop
1,"You've won tkts to the EURO2004 CUP FINAL or Â£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",youve tkts euronumber cup final number cash collect call number bnumber pobox numberppm
1,You have WON a guaranteed Â£1000 cash or a Â£2000 prize. To claim yr prize call our customer service representative on 08714712394 between 10am-7pm,guaranteed number cash number prize claim yr prize call customer service representative number numberamnumberpm
0,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,slaaaaave must summon time dont wish come anymore
0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! ",ok much though hm friday cant wait dunno wot hell im gonna another number weeks become slob oh wait already done
1,Filthy stories and GIRLS waiting for your,filthy stories girls waiting
2,Courier delivery pending. Confirm now.,courier delivery pending confirm
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,HDFC alert: Your PAN verification. Click link to verify immediately.,hdfc alert pan verification click link verify immediately
1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",congrats number mobile numberg videophones r call number videochat wid ur mates play java games dload polyph music noline rentl bxnumber ipnumber numberwe numberp
0,I borrow ur bag ok.,borrow ur bag ok
1,Panasonic & BluetoothHdset FREE. Nokia FREE. Motorola FREE & DoubleMins & DoubleTxt on Orange contract. Call MobileUpd8 on 08000839402 or call 2optout,panasonic bluetoothhdset free nokia free motorola free doublemins doubletxt orange contract call mobileupdnumber number call numberoptout
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
0,U WILL SWITCH YOUR FONE ON DAMMIT!!,u switch fone dammit
0,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow,hmm shall bring bottle wine keep us amused joking ill still bring bottle red white see tomorrow
0,Nothing just getting msgs by dis name wit different no's..,nothing getting msgs dis name wit different nos
1,wamma get laid?want real doggin locations sent direct to your mobile? join the UKs largest dogging network. txt dogs to 69696 now!nyt. ec2a. 3lp Â£1.50/msg.,wamma get laidwant real doggin locations sent direct mobile join uks largest dogging network txt dogs number nownyt ecnumbera numberlp numbernumbermsg
2,ICICI alert: Your PAN verification. Click link to verify immediately.,icici alert pan verification click link verify immediately
1,Get festival sale on electronics. Shop now.,get festival sale electronics shop
1,"3 FREE TAROT TEXTS! Find out about your love life now! TRY 3 FOR FREE! Text CHANCE to 85555 16 only! After 3 Free, Msgs Â£1.50 each",number free tarot texts find love life try number free text chance number number number free msgs numbernumber
0,I am in escape theatre now. . Going to watch KAVALAN in a few minutes,escape theatre going watch kavalan minutes
1,Customer service annoncement. You have a New Years delivery waiting for you. Please call 07046744435 now to arrange delivery,customer service annoncement new years delivery waiting please call number arrange delivery
2,Axis alert: Your PAN verification. Click link to verify immediately.,axis alert pan verification click link verify immediately
2,Instant loan approved. Apply now.,instant loan approved apply
0,"K, wat s tht incident?",k wat tht incident
2,ICICI alert: Your OTP expired. Click link to verify immediately.,icici alert otp expired click link verify immediately
2,Axis alert: Your account blocked. Click link to verify immediately.,axis alert account blocked click link verify immediately
0,Just nw i came to hme da..,nw came hme da
0,Go chase after her and run her over while she's crossing the street,go chase run shes crossing street
